"congress","chamber","icpsr","bioguide_id","member","party_name","screen_name","account_type","handle_type","state_abbrev","district_code"
116,"Senate",29735,"B000575","Roy Blunt","republican","ROYBLUNT","office","screen_name","MO","statewide"
116,"Senate",40304,"A000360","Lamar Alexander","republican","LAMARALEXANDER","campaign","screen_name","TN","statewide"
116,"Senate",41504,"T000476","Thom Tillis","republican","THOMTILLIS","campaign","screen_name","NC","statewide"
116,"Senate",29389,"B000944","Sherrod Brown","democratic","SHERRODBROWN","campaign","screen_name","OH","statewide"
116,"Senate",29754,"T000250","John Thune","republican","JOHNTHUNE","campaign","screen_name","SD","statewide"
116,"Senate",40908,"M001176","Jeff Merkley","democratic","SENJEFFMERKLEY","office","screen_name","OR","statewide"
116,"Senate",41701,"H001075","Kamala Harris","democratic","KAMALAHARRIS","campaign","screen_name","CA","statewide"
116,"Senate",40700,"K000367","Amy Klobuchar","democratic","AMYKLOBUCHAR","campaign","screen_name","MN","statewide"
116,"Senate",39310,"C000127","Maria Cantwell","democratic","MARIACANTWELL","campaign","screen_name","WA","statewide"
116,"Senate",29389,"B000944","Sherrod Brown","democratic","SENSHERRODBROWN","office","screen_name","OH","statewide"
116,"Senate",41706,"S001203","Tina Smith","democratic","TINASMITHMN","campaign","screen_name","MN","statewide"
116,"Senate",41902,"R000615","Mitt Romney","republican","MITTROMNEY","campaign","screen_name","UT","statewide"
116,"Senate",21133,"Y000064","Todd Young","republican","TODDYOUNGIN","campaign","screen_name","IN","statewide"
116,"Senate",20351,"B001243","Marsha Blackburn","republican","VOTEMARSHA","campaign","screen_name","TN","statewide"
116,"Senate",14852,"R000307","Pat Roberts","republican","SENPATROBERTS","office","screen_name","KS","statewide"
116,"Senate",40304,"A000360","Lamar Alexander","republican","SENALEXANDER","office","screen_name","TN","statewide"
116,"Senate",21173,"S001184","Tim Scott","republican","VOTETIMSCOTT","campaign","screen_name","SC","statewide"
116,"Senate",41110,"L000577","Mike Lee","republican","SENMIKELEE","office","screen_name","UT","statewide"
116,"Senate",40703,"C001070","Bob Casey Jr.","democratic","BOB_CASEY","campaign","screen_name","PA","statewide"
116,"Senate",40906,"S001181","Jeanne Shaheen","democratic","SENATORSHAHEEN","office","screen_name","NH","statewide"
116,"Senate",40915,"M001183","Joe Manchin","democratic","JOEMANCHINWV","campaign","screen_name","WV","statewide"
116,"Senate",14871,"W000779","Ron Wyden","democratic","WYDENFOROREGON","campaign","screen_name","OR","statewide"
116,"Senate",41111,"J000293","Ron Johnson","republican","RONJOHNSONWI","campaign","screen_name","WI","statewide"
116,"Senate",20707,"M001169","Chris Murphy","democratic","CHRISMURPHYCT","campaign","screen_name","CT","statewide"
116,"Senate",40300,"M001153","Lisa Murkowski","republican","LISAFORSENATE","campaign","screen_name","AK","statewide"
116,"Senate",20146,"C001047","Shelley Moore Capito","republican","CAPITOFORWV","campaign","screen_name","WV","statewide"
116,"Senate",40703,"C001070","Bob Casey Jr.","democratic","SENBOBCASEY","office","screen_name","PA","statewide"
116,"Senate",20146,"C001047","Shelley Moore Capito","republican","SENCAPITO","office","screen_name","WV","statewide"
116,"Senate",29548,"B001135","Richard Burr","republican","BURRFORSENATE","campaign","screen_name","NC","statewide"
116,"Senate",41104,"P000603","Rand Paul","republican","RANDPAUL","office","screen_name","KY","statewide"
116,"Senate",29935,"T000461","Pat Toomey","republican","SENTOOMEY","office","screen_name","PA","statewide"
116,"Senate",40910,"B001267","Michael Bennet","democratic","SENATORBENNET","office","screen_name","CO","statewide"
116,"Senate",41111,"J000293","Ron Johnson","republican","SENRONJOHNSON","office","screen_name","WI","statewide"
116,"Senate",40915,"M001183","Joe Manchin","democratic","SEN_JOEMANCHIN","office","screen_name","WV","statewide"
116,"Senate",20923,"P000595","Gary Peters","democratic","SENGARYPETERS","office","screen_name","MI","statewide"
116,"Senate",40704,"W000802","Sheldon Whitehouse","democratic","SENWHITEHOUSE","office","screen_name","RI","statewide"
116,"Senate",15021,"D000563","Dick Durbin","democratic","SENATORDURBIN","office","screen_name","IL","statewide"
116,"Senate",14871,"W000779","Ron Wyden","democratic","RONWYDEN","office","screen_name","OR","statewide"
116,"Senate",41707,"H001079","Cindy Hyde-Smith","republican","CINDYHYDESMITH","campaign","screen_name","MS","statewide"
116,"Senate",15408,"C000141","Ben Cardin","democratic","BENCARDINFORMD","campaign","screen_name","MD","statewide"
116,"Senate",20351,"B001243","Marsha Blackburn","republican","MARSHABLACKBURN","office","screen_name","TN","statewide"
116,"Senate",49308,"M001111","Patty Murray","democratic","PATTYMURRAY","office","screen_name","WA","statewide"
116,"Senate",41903,"S001217","Rick Scott","republican","SCOTTFORFLORIDA","campaign","screen_name","FL","statewide"
116,"Senate",41302,"F000463","Deb Fischer","republican","DEBFISCHERNE","campaign","screen_name","NE","statewide"
116,"Senate",21301,"C001095","Tom Cotton","republican","TOMCOTTONAR","campaign","screen_name","AR","statewide"
116,"Senate",41301,"W000817","Elizabeth Warren","democratic","EWARREN","campaign","screen_name","MA","statewide"
116,"Senate",15015,"C000174","Tom Carper","democratic","TOMCARPERFORDE","campaign","screen_name","DE","statewide"
116,"Senate",29735,"B000575","Roy Blunt","republican","ROYBLUNTMO","campaign","screen_name","MO","statewide"
116,"Senate",40909,"W000805","Mark Warner","democratic","MARKWARNERVA","campaign","screen_name","VA","statewide"
116,"Senate",49300,"F000062","Dianne Feinstein","democratic","SENFEINSTEIN","office","screen_name","CA","statewide"
116,"Senate",29142,"R000122","Jack Reed","democratic","SENJACKREED","office","screen_name","RI","statewide"
116,"Senate",14852,"R000307","Pat Roberts","republican","PATROBERTS","campaign","screen_name","KS","statewide"
116,"Senate",40704,"W000802","Sheldon Whitehouse","democratic","SHELDONFORRI","campaign","screen_name","RI","statewide"
116,"Senate",21301,"C001095","Tom Cotton","republican","SENTOMCOTTON","office","screen_name","AR","statewide"
116,"Senate",41301,"W000817","Elizabeth Warren","democratic","SENWARREN","office","screen_name","MA","statewide"
116,"Senate",21325,"D000622","Tammy Duckworth","democratic","SENDUCKWORTH","office","screen_name","IL","statewide"
116,"Senate",41302,"F000463","Deb Fischer","republican","SENATORFISCHER","office","screen_name","NE","statewide"
116,"Senate",29940,"B001230","Tammy Baldwin","democratic","SENATORBALDWIN","office","screen_name","WI","statewide"
116,"Senate",40902,"R000584","Jim Risch","republican","SENATORRISCH","office","screen_name","ID","statewide"
116,"Senate",14435,"M000133","Ed Markey","democratic","EDMARKEY","campaign","screen_name","MA","statewide"
116,"Senate",41112,"S001194","Brian Schatz","democratic","SENBRIANSCHATZ","office","screen_name","HI","statewide"
116,"Senate",41501,"P000612","David Perdue","republican","PERDUESENATE","campaign","screen_name","GA","statewide"
116,"Senate",41900,"B001310","Mike Braun","republican","BRAUN4INDIANA","campaign","screen_name","IN","statewide"
116,"Senate",14858,"S000148","Chuck Schumer","democratic","CHUCKSCHUMER","campaign","screen_name","NY","statewide"
116,"Senate",41901,"H001089","Josh Hawley","republican","HAWLEYMO","campaign","screen_name","MO","statewide"
116,"Senate",41502,"E000295","Joni Ernst","republican","SENJONIERNST","office","screen_name","IA","statewide"
116,"Senate",41500,"S001198","Dan Sullivan","republican","SENDANSULLIVAN","office","screen_name","AK","statewide"
116,"Senate",41503,"S001197","Ben Sasse","republican","SENSASSE","office","screen_name","NE","statewide"
116,"Senate",21501,"M001197","Martha McSally","republican","SENMCSALLYAZ","office","screen_name","AZ","statewide"
116,"Senate",41700,"C001113","Catherine Cortez Masto","democratic","CATHERINEFORNV","campaign","screen_name","NV","statewide"
116,"Senate",21743,"R000608","Jacky Rosen","democratic","ROSENFORNEVADA","campaign","screen_name","NV","statewide"
116,"Senate",41700,"C001113","Catherine Cortez Masto","democratic","SENCORTEZMASTO","office","screen_name","NV","statewide"
116,"Senate",21743,"R000608","Jacky Rosen","democratic","SENJACKYROSEN","office","screen_name","NV","statewide"
116,"Senate",41706,"S001203","Tina Smith","democratic","SENTINASMITH","office","screen_name","MN","statewide"
116,"Senate",41707,"H001079","Cindy Hyde-Smith","republican","SENHYDESMITH","office","screen_name","MS","statewide"
116,"Senate",41902,"R000615","Mitt Romney","republican","SENATORROMNEY","office","screen_name","UT","statewide"
116,"Senate",41102,"R000595","Marco Rubio","republican","SENRUBIOPRESS","office","screen_name","FL","statewide"
116,"Senate",41901,"H001089","Josh Hawley","republican","SENHAWLEYPRESS","office","screen_name","MO","statewide"
116,"Senate",14921,"M000355","Mitch McConnell","republican","MCCONNELLPRESS","office","screen_name","KY","statewide"
116,"Senate",15424,"I000024","Jim Inhofe","republican","INHOFEPRESS","office","screen_name","OK","statewide"
116,"Senate",41904,"L000594","Kelly Loeffler","republican","SENATORLOEFFLER","office","screen_name","GA","statewide"
